


Per-Stroke Data:

Interval,Distance (GPS),Distance (IMP),Elapsed Time,Split (GPS),Speed (GPS),Split (IMP),Speed (IMP),Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Heart Rate,Power,Catch,Slip,Finish,Wash,Force Avg,Work,Force Max,Max Force Angle,GPS Lat.,GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,4.6,4.7,00:00:01.9,00:05:24.7,1.54,00:03:24.9,2.44,31.5,1,4.6,4.7,104,164.0,-41,16,39,7,221.0,321.0,474.0,2,46.9666482,7.3903555
1,---,---,---,---,---,---,---,---,1,---,---,---,118.0,-29,15,38,6,205.0,227.0,425.0,9,---,---
1,10.4,10.6,00:00:03.7,00:03:03.1,2.73,00:02:45.0,3.03,32.0,2,5.8,5.9,108,210.0,-48,16,40,8,245.0,384.0,510.0,3,46.9666463,7.3902787
1,18.0,17.8,00:00:05.7,00:02:27.1,3.40,00:02:18.5,3.61,31.5,3,7.6,7.3,111,240.0,-57,16,39,6,287.0,439.0,518.0,-11,46.9666466,7.3901787
1,25.5,25.0,00:00:07.5,00:02:09.9,3.85,00:02:07.6,3.92,33.0,4,7.5,7.2,115,228.0,-54,16,41,11,267.0,404.0,500.0,-8,46.9666468,7.3900794
1,33.3,33.4,00:00:09.5,00:02:01.4,4.12,00:02:02.2,4.09,33.0,5,7.8,8.3,117,219.0,-60,15,39,10,240.0,421.0,503.0,-9,46.9666478,7.3899771
1,41.2,40.0,00:00:11.1,00:01:56.6,4.29,00:02:00.2,4.16,33.0,6,7.9,6.6,122,252.0,-60,13,38,7,272.0,454.0,522.0,-12,46.9666499,7.3898731
1,49.3,47.9,00:00:12.9,00:01:54.9,4.35,00:01:56.0,4.31,33.0,7,8.1,7.9,127,223.0,-59,16,38,8,248.0,408.0,491.0,-8,46.9666519,7.3897665
1,57.4,55.6,00:00:14.7,00:01:53.1,4.42,00:01:56.3,4.30,33.0,8,8.1,7.7,131,215.0,-53,17,39,9,223.0,381.0,496.0,-4,46.9666532,7.3896598
1,65.6,63.2,00:00:16.5,00:01:51.9,4.47,00:01:55.2,4.34,33.0,9,8.2,7.7,135,253.0,-61,13,38,8,279.0,447.0,505.0,-14,46.9666554,7.3895524
1,73.8,72.0,00:00:18.5,00:01:51.1,4.50,00:01:57.6,4.25,33.0,10,8.2,8.8,138,238.0,-62,12,38,10,258.0,449.0,514.0,-15,46.9666581,7.3894442
1,82.0,78.9,00:00:20.1,00:01:50.1,4.54,00:01:53.6,4.40,34.0,11,8.3,6.9,140,217.0,-55,15,39,8,227.0,378.0,489.0,-2,46.9666604,7.3893357
1,90.2,86.7,00:00:21.9,00:01:49.9,4.55,00:01:55.7,4.32,33.0,12,8.2,7.8,144,223.0,-60,13,38,10,248.0,415.0,502.0,-11,46.9666612,7.3892282
1,99.1,95.3,00:00:23.9,00:01:51.1,4.50,00:01:55.2,4.34,31.5,13,8.9,8.6,147,203.0,-57,13,37,7,230.0,384.0,458.0,-20,46.9666614,7.3891112
1,106.3,102.3,00:00:25.5,00:01:53.1,4.42,00:01:57.4,4.26,33.0,14,7.2,7.0,150,234.0,-54,13,39,11,238.0,401.0,544.0,-15,46.9666606,7.3890159
1,114.4,110.9,00:00:27.5,00:01:52.9,4.43,00:01:56.3,4.30,34.5,15,8.0,8.6,153,234.0,-58,11,38,11,261.0,421.0,505.0,-21,46.9666605,7.3889100
1,122.4,117.6,00:00:29.1,00:01:51.4,4.49,00:01:57.6,4.25,33.0,16,8.1,6.7,151,196.0,-61,10,36,15,217.0,365.0,485.0,-25,46.9666601,7.3888041
1,130.8,125.7,00:00:31.1,00:01:53.6,4.40,00:02:01.4,4.12,31.5,17,8.4,8.2,154,183.0,-54,19,39,12,202.0,335.0,489.0,-9,46.9666591,7.3886933
1,138.4,133.2,00:00:32.9,00:01:57.1,4.27,00:02:01.4,4.12,33.0,18,7.6,7.4,157,208.0,-59,14,39,9,229.0,393.0,463.0,-15,46.9666577,7.3885936
1,146.1,140.5,00:00:34.7,00:01:59.3,4.19,00:02:02.8,4.07,31.5,19,7.7,7.3,160,225.0,-60,12,38,9,254.0,413.0,482.0,-9,46.9666560,7.3884920
1,153.0,148.2,00:00:36.5,00:01:58.5,4.22,00:02:00.8,4.14,33.0,20,6.8,7.7,161,231.0,-57,13,39,9,259.0,401.0,470.0,-12,46.9666529,7.3884020
1,162.0,156.4,00:00:38.5,00:01:54.4,4.37,00:01:58.2,4.23,33.0,21,9.0,8.3,166,207.0,-57,13,38,9,240.0,392.0,486.0,-13,46.9666497,7.3882832
1,169.8,163.9,00:00:40.3,00:01:54.2,4.38,00:02:00.2,4.16,33.0,22,7.7,7.5,166,222.0,-58,11,39,9,257.0,407.0,480.0,-20,46.9666471,7.3881809
1,177.7,171.5,00:00:42.1,00:01:55.7,4.32,00:01:58.2,4.23,31.5,23,7.9,7.6,166,212.0,-59,9,37,8,252.0,407.0,469.0,-8,46.9666454,7.3880768
1,186.5,179.9,00:00:44.1,00:01:54.9,4.35,00:01:58.8,4.21,31.5,24,8.8,8.4,166,203.0,-58,11,37,10,236.0,385.0,453.0,-20,46.9666451,7.3879606
1,194.4,187.5,00:00:45.9,00:01:54.4,4.37,00:02:00.5,4.15,31.5,25,7.8,7.6,166,205.0,-59,11,38,11,228.0,394.0,473.0,-22,46.9666443,7.3878573
1,202.1,195.1,00:00:47.7,00:01:53.9,4.39,00:01:58.2,4.23,31.5,26,7.8,7.6,168,211.0,-61,12,38,11,224.0,398.0,463.0,-11,46.9666434,7.3877552
1,210.7,203.4,00:00:49.7,00:01:55.5,4.33,00:01:59.9,4.17,31.5,27,8.6,8.3,167,196.0,-59,11,38,11,223.0,364.0,437.0,-10,46.9666428,7.3876426
1,217.6,211.0,00:00:51.5,00:01:57.1,4.27,00:02:00.8,4.14,33.0,28,6.9,7.6,169,175.0,-49,18,39,10,191.0,309.0,461.0,-4,46.9666404,7.3875517
1,225.8,218.2,00:00:53.3,00:01:56.0,4.31,00:02:02.2,4.09,33.0,29,8.2,7.2,168,219.0,-58,11,38,10,244.0,407.0,483.0,-9,46.9666376,7.3874443
1,233.5,225.5,00:00:55.1,00:01:57.4,4.26,00:02:03.2,4.06,32.0,30,7.7,7.3,168,212.0,-60,9,38,9,235.0,400.0,458.0,-20,46.9666365,7.3873426
1,242.0,233.7,00:00:57.1,00:01:58.5,4.22,00:02:00.5,4.15,31.5,31,8.5,8.3,168,196.0,-58,13,37,11,223.0,371.0,453.0,-19,46.9666362,7.3872311
1,249.7,241.3,00:00:58.9,00:01:59.0,4.20,00:02:02.2,4.09,33.0,32,7.7,7.6,170,171.0,-51,20,40,12,192.0,313.0,446.0,-5,46.9666361,7.3871298
1,257.8,249.3,00:01:00.9,00:01:59.9,4.17,00:02:02.0,4.10,30.5,33,8.2,8.0,170,---,---,---,---,---,---,---,---,---,46.9666353,7.3870221
