


Per-Stroke Data:

Interval,Distance (GPS),Distance (IMP),Elapsed Time,Split (GPS),Speed (GPS),Split (IMP),Speed (IMP),Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Heart Rate,Power,Catch,Slip,Finish,Wash,Force Avg,Work,Force Max,Max Force Angle,GPS Lat.,GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,1.2,0.0,00:00:02.6,00:12:37.6,0.66,00:00:00.0,0.00,23.0,1,1.2,0.0,81,94.0,-38,7,40,7,157.0,215.0,283.0,15,46.9654774,7.3807631
1,1.7,0.3,00:00:03.0,00:07:34.5,1.10,00:03:58.1,2.10,68.5,2,0.5,0.3,81,127.0,-36,15,42,8,216.0,289.0,449.0,12,46.9654808,7.3807684
1,6.8,6.4,00:00:05.6,00:04:34.7,1.82,00:03:28.3,2.40,26.0,3,5.1,6.1,87,137.0,-39,19,42,9,205.0,294.0,474.0,3,46.9655116,7.3808177
1,10.8,13.1,00:00:07.8,00:03:57.0,2.11,00:02:48.9,2.96,27.0,4,4.0,6.8,95,157.0,-47,16,43,13,226.0,358.0,510.0,-7,46.9655391,7.3808498
1,13.6,21.2,00:00:10.2,00:04:34.7,1.82,00:02:32.4,3.28,25.5,5,2.8,8.1,100,185.0,-59,14,44,13,247.0,479.0,538.0,-14,46.9655568,7.3808781
1,19.5,31.5,00:00:13.0,00:04:54.1,1.70,00:02:16.6,3.66,22.5,6,5.9,10.3,104,189.0,-57,14,45,13,273.0,471.0,542.0,-18,46.9655891,7.3809402
1,27.6,40.6,00:00:15.4,00:03:31.0,2.37,00:02:13.0,3.76,24.5,7,8.1,9.1,110,176.0,-59,13,44,14,225.0,447.0,538.0,-16,46.9656318,7.3810259
1,36.5,49.6,00:00:17.8,00:02:48.9,2.96,00:02:11.9,3.79,24.5,8,8.9,9.0,115,176.0,-58,15,43,12,241.0,418.0,493.0,-16,46.9656762,7.3811238
1,45.3,58.7,00:00:20.2,00:02:29.3,3.35,00:02:14.8,3.71,23.5,9,8.8,9.1,119,163.0,-57,13,43,13,237.0,408.0,506.0,-16,46.9657182,7.3812218
1,54.1,67.8,00:00:22.6,00:02:26.6,3.41,00:02:12.3,3.78,24.5,10,8.8,9.1,120,190.0,-59,11,44,11,241.0,485.0,529.0,-12,46.9657583,7.3813222
1,63.5,77.5,00:00:25.1,00:02:26.6,3.41,00:02:09.5,3.86,24.5,11,9.3,9.7,122,188.0,-60,14,44,14,248.0,444.0,520.0,-14,46.9657987,7.3814298
1,74.1,88.4,00:00:28.0,00:02:23.3,3.49,00:02:11.9,3.79,23.0,12,10.6,11.0,126,151.0,-59,14,43,14,207.0,402.0,472.0,-24,46.9658424,7.3815538
1,83.3,96.8,00:00:30.2,00:02:22.4,3.51,00:02:10.9,3.82,24.5,13,9.3,8.4,126,187.0,-61,13,43,14,230.0,454.0,538.0,-13,46.9658801,7.3816623
1,93.3,106.6,00:00:32.8,00:02:24.9,3.45,00:02:11.6,3.80,23.5,14,9.9,9.9,128,149.0,-59,12,38,15,209.0,380.0,487.0,-9,46.9659184,7.3817807
1,102.4,115.5,00:00:35.2,00:02:25.3,3.44,00:02:16.2,3.67,23.5,15,9.1,8.8,129,168.0,-59,13,43,14,226.0,420.0,492.0,-14,46.9659527,7.3818897
1,112.0,125.2,00:00:37.8,00:02:24.9,3.45,00:02:12.6,3.77,23.5,16,9.6,9.7,130,165.0,-58,16,43,13,232.0,403.0,508.0,-12,46.9659878,7.3820057
1,121.3,134.5,00:00:40.2,00:02:24.9,3.45,00:02:12.3,3.78,24.5,17,9.2,9.3,131,166.0,-60,14,45,16,238.0,416.0,480.0,-16,46.9660213,7.3821168
1,130.8,144.8,00:00:43.0,00:02:22.9,3.50,00:02:13.3,3.75,23.0,18,9.5,10.3,132,148.0,-59,17,44,15,206.0,402.0,491.0,-18,46.9660553,7.3822321
1,140.3,153.7,00:00:45.4,00:02:23.7,3.48,00:02:16.6,3.66,22.5,19,9.5,8.9,135,161.0,-59,13,44,14,224.0,423.0,497.0,-10,46.9660892,7.3823463
1,150.3,163.9,00:00:48.2,00:02:27.1,3.40,00:02:14.8,3.71,23.0,20,10.1,10.2,137,169.0,-60,15,45,14,242.0,433.0,522.0,-16,46.9661240,7.3824681
1,159.7,173.7,00:00:50.8,00:02:27.1,3.40,00:02:14.4,3.72,23.0,21,9.4,9.7,138,163.0,-58,14,45,15,243.0,419.0,506.0,-13,46.9661558,7.3825828
1,169.0,183.3,00:00:53.4,00:02:25.8,3.43,00:02:15.5,3.69,22.5,22,9.3,9.7,141,153.0,-58,16,45,16,228.0,414.0,525.0,-12,46.9661861,7.3826974
1,178.2,192.8,00:00:56.0,00:02:26.2,3.42,00:02:17.0,3.65,23.0,23,9.2,9.4,143,154.0,-59,16,44,15,227.0,412.0,496.0,-10,46.9662139,7.3828108
1,187.4,202.3,00:00:58.6,00:02:27.9,3.38,00:02:17.7,3.63,22.5,24,9.2,9.5,143,161.0,-59,15,44,16,232.0,418.0,524.0,-17,46.9662411,7.3829248
1,196.4,211.8,00:01:01.2,00:02:28.4,3.37,00:02:17.0,3.65,23.5,25,9.0,9.6,145,144.0,-59,15,40,15,204.0,384.0,506.0,-16,46.9662658,7.3830375
1,205.2,221.9,00:01:04.0,00:02:27.9,3.38,00:02:18.9,3.60,23.0,26,8.8,10.0,146,150.0,-58,16,42,14,210.0,391.0,500.0,-13,46.9662886,7.3831486
1,214.6,231.3,00:01:06.6,00:02:28.8,3.36,00:02:17.0,3.65,22.5,27,9.4,9.4,147,128.0,-57,17,43,18,190.0,343.0,464.0,-11,46.9663115,7.3832680
1,223.9,241.2,00:01:09.4,00:02:32.9,3.27,00:02:20.4,3.56,21.5,28,9.3,9.9,147,129.0,-56,16,43,15,184.0,363.0,494.0,-12,46.9663353,7.3833850
